,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
270,2021-10-27,99.00543871361164,98.17137805827332,98.92356916284949,99.00543871361164,99.00543871361164,-0.4598944813771184,-0.4598944813771184,-0.4598944813771184,0.0526566910457741,0.0526566910457741,0.0526566910457741,-0.5125511724228925,-0.5125511724228925,-0.5125511724228925,0.0,0.0,0.0,98.54554423223452
271,2021-10-28,98.99779301049148,98.14784744226615,98.92685965093418,98.99779301049148,98.99779301049148,-0.4536322119439681,-0.4536322119439681,-0.4536322119439681,0.05818865212083501,0.05818865212083501,0.05818865212083501,-0.5118208640648031,-0.5118208640648031,-0.5118208640648031,0.0,0.0,0.0,98.54416079854751
272,2021-10-29,98.99014730737132,98.12913854502517,98.90935542216474,98.99014730737132,98.99014730737132,-0.456848081959038,-0.456848081959038,-0.456848081959038,0.05319384704168547,0.05319384704168547,0.05319384704168547,-0.5100419290007235,-0.5100419290007235,-0.5100419290007235,0.0,0.0,0.0,98.53329922541228
273,2021-11-01,98.96721019801086,98.08816404562755,98.90513141308685,98.96721019801086,98.96721019801086,-0.460402350161909,-0.460402350161909,-0.460402350161909,0.03856426623555469,0.03856426623555469,0.03856426623555469,-0.49896661639746365,-0.49896661639746365,-0.49896661639746365,0.0,0.0,0.0,98.50680784784895
274,2021-11-02,98.9595644948907,98.05557927790943,98.88649924752788,98.9595644948907,98.9595644948907,-0.4762939391437159,-0.4762939391437159,-0.4762939391437159,0.017129744540026345,0.017129744540026345,0.017129744540026345,-0.4934236836837423,-0.4934236836837423,-0.4934236836837423,0.0,0.0,0.0,98.48327055574698
275,2021-11-03,98.95191879177055,98.17317466084502,98.89655028930663,98.95191879177055,98.95191879177055,-0.4342806281492221,-0.4342806281492221,-0.4342806281492221,0.05265669104579255,0.05265669104579255,0.05265669104579255,-0.48693731919501465,-0.48693731919501465,-0.48693731919501465,0.0,0.0,0.0,98.51763816362133
276,2021-11-04,98.94427308865039,98.12109085159908,98.91290189113286,98.94427308865039,98.94427308865039,-0.4212878716998678,-0.4212878716998678,-0.4212878716998678,0.05818865212072406,0.05818865212072406,0.05818865212072406,-0.47947652382059186,-0.47947652382059186,-0.47947652382059186,0.0,0.0,0.0,98.52298521695052
277,2021-11-05,98.93662738553024,98.12683787605074,98.91657642318555,98.93662738553024,98.93662738553024,-0.41780938227016046,-0.41780938227016046,-0.41780938227016046,0.053193847041555456,0.053193847041555456,0.053193847041555456,-0.47100322931171595,-0.47100322931171595,-0.47100322931171595,0.0,0.0,0.0,98.51881800326008
278,2021-11-08,98.91369027616977,98.12882088697773,98.91534406875573,98.91369027616977,98.91369027616977,-0.4005552023430312,-0.4005552023430312,-0.4005552023430312,0.03856426623551466,0.03856426623551466,0.03856426623551466,-0.4391194685785459,-0.4391194685785459,-0.4391194685785459,0.0,0.0,0.0,98.51313507382675
279,2021-11-09,98.90604457304961,98.1150192537103,98.87196104682523,98.90604457304961,98.90604457304961,-0.40910554792870885,-0.40910554792870885,-0.40910554792870885,0.01712974453998629,0.01712974453998629,0.01712974453998629,-0.4262352924686951,-0.4262352924686951,-0.4262352924686951,0.0,0.0,0.0,98.49693902512091
280,2021-11-10,98.89839886992947,98.17208541119255,98.95535785066208,98.89839886992947,98.89839886992947,-0.359543133981535,-0.359543133981535,-0.359543133981535,0.05265669104570603,0.05265669104570603,0.05265669104570603,-0.41219982502724106,-0.41219982502724106,-0.41219982502724106,0.0,0.0,0.0,98.53885573594793
281,2021-11-11,98.89075316680932,98.15827180954227,98.953695057995,98.89075316680932,98.89075316680932,-0.3388338843149474,-0.3388338843149474,-0.3388338843149474,0.05818865212068087,0.05818865212068087,0.05818865212068087,-0.39702253643562824,-0.39702253643562824,-0.39702253643562824,0.0,0.0,0.0,98.55191928249437
282,2021-11-12,98.88300979187399,98.17524863374499,98.93686151148502,98.88300979187399,98.88300979187399,-0.3275380056436628,-0.3275380056436628,-0.3275380056436628,0.05319384704142545,0.05319384704142545,0.05319384704142545,-0.38073185268508825,-0.38073185268508825,-0.38073185268508825,0.0,0.0,0.0,98.55547178623033
283,2021-11-15,98.85977966706801,98.20837408104673,98.96374236623134,98.85977966706801,98.85977966706801,-0.28721032243083305,-0.28721032243083305,-0.28721032243083305,0.03856426623524128,0.03856426623524128,0.03856426623524128,-0.3257745886660743,-0.3257745886660743,-0.3257745886660743,0.0,0.0,0.0,98.57256934463717
284,2021-11-16,98.85203629213268,98.18103615280148,98.94109924039691,98.85203629213268,98.85203629213268,-0.28860158914085887,-0.28860158914085887,-0.28860158914085887,0.01712974453994625,0.01712974453994625,0.01712974453994625,-0.3057313336808051,-0.3057313336808051,-0.3057313336808051,0.0,0.0,0.0,98.56343470299183
285,2021-11-17,98.84429291719736,98.2155713380534,99.01400557113685,98.84429291719736,98.84429291719736,-0.23237225598006545,-0.23237225598006545,-0.23237225598006545,0.052656691045711225,0.052656691045711225,0.052656691045711225,-0.2850289470257767,-0.2850289470257767,-0.2850289470257767,0.0,0.0,0.0,98.6119206612173
286,2021-11-18,98.83654954226203,98.23830704452112,99.02288511013667,98.83654954226203,98.83654954226203,-0.20562803225774604,-0.20562803225774604,-0.20562803225774604,0.05818865212082555,0.05818865212082555,0.05818865212082555,-0.26381668437857153,-0.26381668437857153,-0.26381668437857153,0.0,0.0,0.0,98.63092151000428
287,2021-11-19,98.8288061673267,98.22551432152824,99.04474367172584,98.8288061673267,98.8288061673267,-0.18906525399018395,-0.18906525399018395,-0.18906525399018395,0.053193847041451435,0.053193847041451435,0.053193847041451435,-0.2422591010316354,-0.2422591010316354,-0.2422591010316354,0.0,0.0,0.0,98.63974091333652
288,2021-11-22,98.80557604252071,98.28209143322182,99.02931679387372,98.80557604252071,98.80557604252071,-0.13876562070266552,-0.13876562070266552,-0.13876562070266552,0.03856426623520125,0.03856426623520125,0.03856426623520125,-0.17732988693786678,-0.17732988693786678,-0.17732988693786678,0.0,0.0,0.0,98.66681042181804
289,2021-11-23,98.79783266758538,98.29782547985693,99.01256614014017,98.79783266758538,98.79783266758538,-0.13911116839057672,-0.13911116839057672,-0.13911116839057672,0.0171297445399062,0.0171297445399062,0.0171297445399062,-0.15624091293048292,-0.15624091293048292,-0.15624091293048292,0.0,0.0,0.0,98.65872149919481
290,2021-11-24,98.79008929265007,98.33729735110151,99.10538270236896,98.79008929265007,98.79008929265007,-0.08309765665547633,-0.08309765665547633,-0.08309765665547633,0.052656691045742936,0.052656691045742936,0.052656691045742936,-0.13575434770121927,-0.13575434770121927,-0.13575434770121927,0.0,0.0,0.0,98.70699163599458
291,2021-11-26,98.7746025427794,98.34131751260695,99.15808830133352,98.7746025427794,98.7746025427794,-0.04415422597666793,-0.04415422597666793,-0.04415422597666793,0.05319384704184188,0.05319384704184188,0.05319384704184188,-0.09734807301850981,-0.09734807301850981,-0.09734807301850981,0.0,0.0,0.0,98.73044831680274
292,2021-11-29,98.75137241797341,98.3802418875572,99.16203067085505,98.75137241797341,98.75137241797341,-0.010205193325036735,-0.010205193325036735,-0.010205193325036735,0.038564266235440174,0.038564266235440174,0.038564266235440174,-0.04876945956047691,-0.04876945956047691,-0.04876945956047691,0.0,0.0,0.0,98.74116722464838
293,2021-11-30,98.7436290430381,98.32413540622598,99.09063524349556,98.7436290430381,98.7436290430381,-0.018462424451095135,-0.018462424451095135,-0.018462424451095135,0.017129744539936192,0.017129744539936192,0.017129744539936192,-0.03559216899103133,-0.03559216899103133,-0.03559216899103133,0.0,0.0,0.0,98.725166618587
294,2021-12-01,98.73588566810277,98.35566746173515,99.12633700525984,98.73588566810277,98.73588566810277,0.02852683919327299,0.02852683919327299,0.02852683919327299,0.05265669104562991,0.05265669104562991,0.05265669104562991,-0.02412985185235692,-0.02412985185235692,-0.02412985185235692,0.0,0.0,0.0,98.76441250729604
295,2021-12-02,98.72814229316744,98.37020043859305,99.1686244703217,98.72814229316744,98.72814229316744,0.043708336368097886,0.043708336368097886,0.043708336368097886,0.058188652120739155,0.058188652120739155,0.058188652120739155,-0.014480315752641271,-0.014480315752641271,-0.014480315752641271,0.0,0.0,0.0,98.77185062953554
296,2021-12-03,98.7203989182321,98.38479139302123,99.15227044543737,98.7203989182321,98.7203989182321,0.04647096752923184,0.04647096752923184,0.04647096752923184,0.05319384704186788,0.05319384704186788,0.05319384704186788,-0.006722879512636041,-0.006722879512636041,-0.006722879512636041,0.0,0.0,0.0,98.76686988576134
297,2021-12-06,98.69716879342613,98.35906036392346,99.1111981333505,98.69716879342613,98.69716879342613,0.04324437436353883,0.04324437436353883,0.04324437436353883,0.03856426623540016,0.03856426623540016,0.03856426623540016,0.004680108128138676,0.004680108128138676,0.004680108128138676,0.0,0.0,0.0,98.74041316778967
298,2021-12-07,98.6894254184908,98.31899802910748,99.10868303195646,98.6894254184908,98.6894254184908,0.02157114120538249,0.02157114120538249,0.02157114120538249,0.017129744540028906,0.017129744540028906,0.017129744540028906,0.0044413966653535876,0.0044413966653535876,0.0044413966653535876,0.0,0.0,0.0,98.71099655969618
299,2021-12-08,98.68168204355547,98.31337393739773,99.11431322597596,98.68168204355547,98.68168204355547,0.05483966751422712,0.05483966751422712,0.05483966751422712,0.05265669104566161,0.05265669104566161,0.05265669104566161,0.0021829764685655094,0.0021829764685655094,0.0021829764685655094,0.0,0.0,0.0,98.7365217110697
300,2021-12-09,98.67393866862014,98.35841653711657,99.11560760411493,98.67393866862014,98.67393866862014,0.05611657600610809,0.05611657600610809,0.05611657600610809,0.05818865212088384,0.05818865212088384,0.05818865212088384,-0.002072076114775759,-0.002072076114775759,-0.002072076114775759,0.0,0.0,0.0,98.73005524462624
301,2021-12-10,98.6661952936848,98.31226403960831,99.10110045469068,98.6661952936848,98.6661952936848,0.0449069501197317,0.0449069501197317,0.0449069501197317,0.053193847041581845,0.053193847041581845,0.053193847041581845,-0.008286896921850148,-0.008286896921850148,-0.008286896921850148,0.0,0.0,0.0,98.71110224380453
302,2021-12-13,98.64506072402492,98.2656228451465,99.0352742400098,98.64506072402492,98.64506072402492,0.00042696214801428764,0.00042696214801428764,0.00042696214801428764,0.038564266235360106,0.038564266235360106,0.038564266235360106,-0.03813730408734582,-0.03813730408734582,-0.03813730408734582,0.0,0.0,0.0,98.64548768617293
303,2021-12-14,98.63801586747162,98.21764126698038,98.97239477862394,98.63801586747162,98.63801586747162,-0.03445427381800784,-0.03445427381800784,-0.03445427381800784,0.0171297445400589,0.0171297445400589,0.0171297445400589,-0.05158401835806674,-0.05158401835806674,-0.05158401835806674,0.0,0.0,0.0,98.60356159365361
304,2021-12-15,98.63097101091833,98.22124546840213,98.99730536009072,98.63097101091833,98.63097101091833,-0.013978533871699504,-0.013978533871699504,-0.013978533871699504,0.052656691045680055,0.052656691045680055,0.052656691045680055,-0.06663522491737957,-0.06663522491737957,-0.06663522491737957,0.0,0.0,0.0,98.61699247704664
305,2021-12-16,98.62392615436505,98.20943654193323,98.97069679254588,98.62392615436505,98.62392615436505,-0.02500261646405191,-0.02500261646405191,-0.02500261646405191,0.05818865212084064,0.05818865212084064,0.05818865212084064,-0.08319126858489255,-0.08319126858489255,-0.08319126858489255,0.0,0.0,0.0,98.598923537901
306,2021-12-17,98.61688129781176,98.19003234965729,98.9697782727828,98.61688129781176,98.61688129781176,-0.0479502987580804,-0.0479502987580804,-0.0479502987580804,0.053193847041607845,0.053193847041607845,0.053193847041607845,-0.10114414579968825,-0.10114414579968825,-0.10114414579968825,0.0,0.0,0.0,98.56893099905368
307,2021-12-20,98.59574672815188,98.08455197165193,98.86683972321528,98.59574672815188,98.59574672815188,-0.12361838383670262,-0.12361838383670262,-0.12361838383670262,0.03856426623559903,0.03856426623559903,0.03856426623559903,-0.16218265007230165,-0.16218265007230165,-0.16218265007230165,0.0,0.0,0.0,98.47212834431518
308,2021-12-21,98.58870187159859,98.01107640789026,98.82257635954706,98.58870187159859,98.58870187159859,-0.16735232366261435,-0.16735232366261435,-0.16735232366261435,0.0171297445399488,0.0171297445399488,0.0171297445399488,-0.18448206820256316,-0.18448206820256316,-0.18448206820256316,0.0,0.0,0.0,98.42134954793598
309,2021-12-22,98.5816570150453,98.02662098307182,98.78407322627012,98.5816570150453,98.5816570150453,-0.15486186753650627,-0.15486186753650627,-0.15486186753650627,0.0526566910456985,0.0526566910456985,0.0526566910456985,-0.2075185585822048,-0.2075185585822048,-0.2075185585822048,0.0,0.0,0.0,98.42679514750878
310,2021-12-23,98.574612158492,98.02364945713802,98.79015976640959,98.574612158492,98.574612158492,-0.17294837016182812,-0.17294837016182812,-0.17294837016182812,0.05818865212072969,0.05818865212072969,0.05818865212072969,-0.23113702228255784,-0.23113702228255784,-0.23113702228255784,0.0,0.0,0.0,98.40166378833017
311,2021-12-27,98.54643273227883,97.85404224852842,98.64953293872425,98.54643273227883,98.54643273227883,-0.289531905540243,-0.289531905540243,-0.289531905540243,0.038564266235558996,0.038564266235558996,0.038564266235558996,-0.32809617177580197,-0.32809617177580197,-0.32809617177580197,0.0,0.0,0.0,98.25690082673859
312,2021-12-28,98.53938787572554,97.81889785345517,98.61294550736595,98.53938787572554,98.53938787572554,-0.3349490407429838,-0.3349490407429838,-0.3349490407429838,0.017129744540041493,0.017129744540041493,0.017129744540041493,-0.3520787852830253,-0.3520787852830253,-0.3520787852830253,0.0,0.0,0.0,98.20443883498255
313,2021-12-29,98.53234301917225,97.82451054300917,98.60828920472441,98.53234301917225,98.53234301917225,-0.32294060439167055,-0.32294060439167055,-0.32294060439167055,0.05265669104571695,0.05265669104571695,0.05265669104571695,-0.3755972954373875,-0.3755972954373875,-0.3755972954373875,0.0,0.0,0.0,98.20940241478057
314,2021-12-30,98.52529816261895,97.8005729984027,98.5791398504704,98.52529816261895,98.52529816261895,-0.340283152393986,-0.340283152393986,-0.340283152393986,0.0581886521206865,0.0581886521206865,0.0581886521206865,-0.3984718045146725,-0.3984718045146725,-0.3984718045146725,0.0,0.0,0.0,98.18501501022497
315,2021-12-31,98.51825330606566,97.77547718867172,98.5431633221885,98.51825330606566,98.51825330606566,-0.3673331244985258,-0.3673331244985258,-0.3673331244985258,0.053193847041347816,0.053193847041347816,0.053193847041347816,-0.4205269715398736,-0.4205269715398736,-0.4205269715398736,0.0,0.0,0.0,98.15092018156713
316,2022-01-03,98.49711873640578,97.66506380633011,98.45579355618798,98.49711873640578,98.49711873640578,-0.44159501886308616,-0.44159501886308616,-0.44159501886308616,0.038564266235285624,0.038564266235285624,0.038564266235285624,-0.48015928509837175,-0.48015928509837175,-0.48015928509837175,0.0,0.0,0.0,98.0555237175427
317,2022-01-04,98.49007387985249,97.61392706998076,98.39936498840788,98.49007387985249,98.49007387985249,-0.4802607667313382,-0.4802607667313382,-0.4802607667313382,0.017129744540001456,0.017129744540001456,0.017129744540001456,-0.4973905112713397,-0.4973905112713397,-0.4973905112713397,0.0,0.0,0.0,98.00981311312115
318,2022-01-05,98.4830290232992,97.62785018228277,98.40774131926453,98.4830290232992,98.4830290232992,-0.4604563404879301,-0.4604563404879301,-0.4604563404879301,0.05265669104574866,0.05265669104574866,0.05265669104574866,-0.5131130315336788,-0.5131130315336788,-0.5131130315336788,0.0,0.0,0.0,98.02257268281126
319,2022-01-06,98.47598416674592,97.58559695722933,98.37802518626248,98.47598416674592,98.47598416674592,-0.4690641679510611,-0.4690641679510611,-0.4690641679510611,0.05818865212073723,0.05818865212073723,0.05818865212073723,-0.5272528200717984,-0.5272528200717984,-0.5272528200717984,0.0,0.0,0.0,98.00691999879486
320,2022-01-07,98.46893931019262,97.60323914014707,98.37219589000892,98.46893931019262,98.46893931019262,-0.4865721522053093,-0.4865721522053093,-0.4865721522053093,0.05319384704137381,0.05319384704137381,0.05319384704137381,-0.5397659992466831,-0.5397659992466831,-0.5397659992466831,0.0,0.0,0.0,97.98236715798731
321,2022-01-10,98.44780474053273,97.52612858644439,98.32162394152947,98.44780474053273,98.44780474053273,-0.5290640098675334,-0.5290640098675334,-0.5290640098675334,0.038564266235245594,0.038564266235245594,0.038564266235245594,-0.567628276102779,-0.567628276102779,-0.567628276102779,0.0,0.0,0.0,97.91874073066519
322,2022-01-11,98.44301411986297,97.49743913919882,98.29161129057809,98.44301411986297,98.44301411986297,-0.556779899164659,-0.556779899164659,-0.556779899164659,0.01712974454003145,0.01712974454003145,0.01712974454003145,-0.5739096437046903,-0.5739096437046903,-0.5739096437046903,0.0,0.0,0.0,97.88623422069831
323,2022-01-12,98.43822349919319,97.48153570647658,98.2845835256824,98.43822349919319,98.43822349919319,-0.5262435519676868,-0.5262435519676868,-0.5262435519676868,0.05265669104575384,0.05265669104575384,0.05265669104575384,-0.5789002430134407,-0.5789002430134407,-0.5789002430134407,0.0,0.0,0.0,97.9119799472255
324,2022-01-13,98.43343287852342,97.49804624480892,98.28545618749393,98.43343287852342,98.43343287852342,-0.524601843630211,-0.524601843630211,-0.524601843630211,0.05818865212078798,0.05818865212078798,0.05818865212078798,-0.582790495750999,-0.582790495750999,-0.582790495750999,0.0,0.0,0.0,97.90883103489321
325,2022-01-14,98.42864225785362,97.50463713872044,98.26555542367855,98.42864225785362,98.42864225785362,-0.5326184421812798,-0.5326184421812798,-0.5326184421812798,0.05319384704160825,0.05319384704160825,0.05319384704160825,-0.5858122892228882,-0.5858122892228882,-0.5858122892228882,0.0,0.0,0.0,97.89602381567235
326,2022-01-18,98.40947977517452,97.41242545827731,98.23510685031593,98.40947977517452,98.40947977517452,-0.5780498429153429,-0.5780498429153429,-0.5780498429153429,0.017129744540061442,0.017129744540061442,0.017129744540061442,-0.5951795874554043,-0.5951795874554043,-0.5951795874554043,0.0,0.0,0.0,97.83142993225917
327,2022-01-19,98.40468915450474,97.49274445727659,98.24516064538567,98.40468915450474,98.40468915450474,-0.545955248696139,-0.545955248696139,-0.545955248696139,0.05265669104566735,0.05265669104566735,0.05265669104566735,-0.5986119397418064,-0.5986119397418064,-0.5986119397418064,0.0,0.0,0.0,97.85873390580859
328,2022-01-20,98.39989853383497,97.46585408330365,98.24835721954193,98.39989853383497,98.39989853383497,-0.5450825874169415,-0.5450825874169415,-0.5450825874169415,0.05818865212083872,0.05818865212083872,0.05818865212083872,-0.6032712395377802,-0.6032712395377802,-0.6032712395377802,0.0,0.0,0.0,97.85481594641803
329,2022-01-21,98.39510791316519,97.44439907050302,98.24345283504772,98.39510791316519,98.39510791316519,-0.5563819674334561,-0.5563819674334561,-0.5563819674334561,0.05319384704163424,0.05319384704163424,0.05319384704163424,-0.6095758144750905,-0.6095758144750905,-0.6095758144750905,0.0,0.0,0.0,97.83872594573174
330,2022-01-24,98.38073605115585,97.38269717222575,98.13538819613437,98.38073605115585,98.38073605115585,-0.6039425948570619,-0.6039425948570619,-0.6039425948570619,0.038564266235211135,0.038564266235211135,0.038564266235211135,-0.6425068610922731,-0.6425068610922731,-0.6425068610922731,0.0,0.0,0.0,97.77679345629879
331,2022-01-25,98.37594543048608,97.3406059773213,98.15648919960644,98.37594543048608,98.37594543048608,-0.6423356233071174,-0.6423356233071174,-0.6423356233071174,0.017129744539951353,0.017129744539951353,0.017129744539951353,-0.6594653678470686,-0.6594653678470686,-0.6594653678470686,0.0,0.0,0.0,97.73360980717896
332,2022-01-26,98.37115480981629,97.36784378901899,98.13632847715162,98.37115480981629,98.37115480981629,-0.6273453010606004,-0.6273453010606004,-0.6273453010606004,0.05265669104568579,0.05265669104568579,0.05265669104568579,-0.6800019921062861,-0.6800019921062861,-0.6800019921062861,0.0,0.0,0.0,97.74380950875569
333,2022-01-27,98.36636418914652,97.30696807814728,98.11951925111975,98.36636418914652,98.36636418914652,-0.6462221578218966,-0.6462221578218966,-0.6462221578218966,0.05818865212079553,0.05818865212079553,0.05818865212079553,-0.7044108099426921,-0.7044108099426921,-0.7044108099426921,0.0,0.0,0.0,97.72014203132463
334,2022-01-28,98.36157356847674,97.2889687742639,98.07508214767,98.36157356847674,98.36157356847674,-0.6797418779346409,-0.6797418779346409,-0.6797418779346409,0.053193847041504226,0.053193847041504226,0.053193847041504226,-0.7329357249761452,-0.7329357249761452,-0.7329357249761452,0.0,0.0,0.0,97.6818316905421
335,2022-01-31,98.3472017064674,97.14832649040135,97.88526973671246,98.3472017064674,98.3472017064674,-0.806185780527035,-0.806185780527035,-0.806185780527035,0.03856426623531057,0.03856426623531057,0.03856426623531057,-0.8447500467623456,-0.8447500467623456,-0.8447500467623456,0.0,0.0,0.0,97.54101592594037
336,2022-02-01,98.34241108579764,97.0582012260963,97.86853492001724,98.34241108579764,98.34241108579764,-0.8738157349859106,-0.8738157349859106,-0.8738157349859106,0.01712974453998135,0.01712974453998135,0.01712974453998135,-0.890945479525892,-0.890945479525892,-0.890945479525892,0.0,0.0,0.0,97.46859535081173
337,2022-02-02,98.33762046512786,97.05554462397816,97.84147104949905,98.33762046512786,98.33762046512786,-0.8888532167610954,-0.8888532167610954,-0.8888532167610954,0.05265669104571749,0.05265669104571749,0.05265669104571749,-0.9415099078068129,-0.9415099078068129,-0.9415099078068129,0.0,0.0,0.0,97.44876724836676
338,2022-02-03,98.33282984445806,96.99565241596103,97.79000737340624,98.33282984445806,98.33282984445806,-0.9380857983308589,-0.9380857983308589,-0.9380857983308589,0.058188652120940196,0.058188652120940196,0.058188652120940196,-0.9962744504517992,-0.9962744504517992,-0.9962744504517992,0.0,0.0,0.0,97.3947440461272
339,2022-02-04,98.3280392237883,96.93121841614268,97.74311963050293,98.3280392237883,98.3280392237883,-1.0018011425638347,-1.0018011425638347,-1.0018011425638347,0.05319384704189464,0.05319384704189464,0.05319384704189464,-1.0549949896057293,-1.0549949896057293,-1.0549949896057293,0.0,0.0,0.0,97.32623808122446
340,2022-02-07,98.31366736177895,96.69938405513206,97.48406795746592,98.31366736177895,98.31366736177895,-1.2128162046605033,-1.2128162046605033,-1.2128162046605033,0.03856426623527055,0.03856426623527055,0.03856426623527055,-1.2513804708957736,-1.2513804708957736,-1.2513804708957736,0.0,0.0,0.0,97.10085115711846
341,2022-02-08,98.30887674110919,96.61663616917116,97.39024548910402,98.30887674110919,98.30887674110919,-1.3049598195106529,-1.3049598195106529,-1.3049598195106529,0.017129744539941302,0.017129744539941302,0.017129744539941302,-1.3220895640505943,-1.3220895640505943,-1.3220895640505943,0.0,0.0,0.0,97.00391692159853
342,2022-02-09,98.31622083405526,96.57338320131312,97.36226791773737,98.31622083405526,98.31622083405526,-1.3418805139940235,-1.3418805139940235,-1.3418805139940235,0.05265669104574919,0.05265669104574919,0.05265669104574919,-1.3945372050397729,-1.3945372050397729,-1.3945372050397729,0.0,0.0,0.0,96.97434032006123
343,2022-02-10,98.32356492700131,96.53322307041581,97.30870937405577,98.32356492700131,98.32356492700131,-1.4099385943923117,-1.4099385943923117,-1.4099385943923117,0.058188652120735325,0.058188652120735325,0.058188652120735325,-1.468127246513047,-1.468127246513047,-1.468127246513047,0.0,0.0,0.0,96.913626332609
344,2022-02-11,98.33090901994737,96.45349155080868,97.2311491491976,98.33090901994737,98.33090901994737,-1.4890401215243627,-1.4890401215243627,-1.4890401215243627,0.05319384704176464,0.05319384704176464,0.05319384704176464,-1.5422339685661275,-1.5422339685661275,-1.5422339685661275,0.0,0.0,0.0,96.841868898423
345,2022-02-14,98.35294129878554,96.25423716010283,96.97493852608956,98.35294129878554,98.35294129878554,-1.7226222303257206,-1.7226222303257206,-1.7226222303257206,0.03856426623537,0.03856426623537,0.03856426623537,-1.7611864965610908,-1.7611864965610908,-1.7611864965610908,0.0,0.0,0.0,96.63031906845981
346,2022-02-15,98.3602853917316,96.15798190916529,96.91958510699644,98.3602853917316,98.3602853917316,-1.813773256748091,-1.813773256748091,-1.813773256748091,0.017129744540033996,0.017129744540033996,0.017129744540033996,-1.830903001288125,-1.830903001288125,-1.830903001288125,0.0,0.0,0.0,96.5465121349835
347,2022-02-16,98.36762948467766,96.1442049165945,96.92277479769696,98.36762948467766,98.36762948467766,-1.8453023391136134,-1.8453023391136134,-1.8453023391136134,0.05265669104575438,0.05265669104575438,0.05265669104575438,-1.8979590301593678,-1.8979590301593678,-1.8979590301593678,0.0,0.0,0.0,96.52232714556405
348,2022-02-17,98.37497357762372,96.0888973887482,96.87628690637435,98.37497357762372,98.37497357762372,-1.9036008887622944,-1.9036008887622944,-1.9036008887622944,0.05818865212088001,0.05818865212088001,0.05818865212088001,-1.9617895408831745,-1.9617895408831745,-1.9617895408831745,0.0,0.0,0.0,96.47137268886142
349,2022-02-18,98.38231767056978,95.99653772517823,96.79642033530072,98.38231767056978,98.38231767056978,-1.9686839517821173,-1.9686839517821173,-1.9686839517821173,0.05319384704179064,0.05319384704179064,0.05319384704179064,-2.021877798823908,-2.021877798823908,-2.021877798823908,0.0,0.0,0.0,96.41363371878766
350,2022-02-22,98.41169404235401,95.82277143522845,96.62009685885941,98.41169404235401,98.41169404235401,-2.199498641389181,-2.199498641389181,-2.199498641389181,0.017129744539993958,0.017129744539993958,0.017129744539993958,-2.2166283859291753,-2.2166283859291753,-2.2166283859291753,0.0,0.0,0.0,96.21219540096483
351,2022-02-23,98.41903813530008,95.84661568000232,96.60502819552649,98.41903813530008,98.41903813530008,-2.1998390203665292,-2.1998390203665292,-2.1998390203665292,0.052656691045786075,0.052656691045786075,0.052656691045786075,-2.2524957114123154,-2.2524957114123154,-2.2524957114123154,0.0,0.0,0.0,96.21919911493356
352,2022-02-24,98.42638222824614,95.80261464649047,96.59770825340644,98.42638222824614,98.42638222824614,-2.224749678121373,-2.224749678121373,-2.224749678121373,0.0581886521208368,0.0581886521208368,0.0581886521208368,-2.2829383302422097,-2.2829383302422097,-2.2829383302422097,0.0,0.0,0.0,96.20163255012477
353,2022-02-25,98.4337263211922,95.76727296898923,96.54015834066885,98.4337263211922,98.4337263211922,-2.2547531415593616,-2.2547531415593616,-2.2547531415593616,0.053193847041660615,0.053193847041660615,0.053193847041660615,-2.307946988601022,-2.307946988601022,-2.307946988601022,0.0,0.0,0.0,96.17897317963283
354,2022-02-28,98.45575860003036,95.76379507743182,96.547152371029,98.45575860003036,98.45575860003036,-2.312844629585824,-2.312844629585824,-2.312844629585824,0.03856426623556889,0.03856426623556889,0.03856426623556889,-2.3514088958213932,-2.3514088958213932,-2.3514088958213932,0.0,0.0,0.0,96.14291397044454
355,2022-03-01,98.46310269297642,95.72877582946226,96.53653390302144,98.46310269297642,98.46310269297642,-2.338934139930808,-2.338934139930808,-2.338934139930808,0.01712974454002395,0.01712974454002395,0.01712974454002395,-2.3560638844708324,-2.3560638844708324,-2.3560638844708324,0.0,0.0,0.0,96.1241685530456
356,2022-03-02,98.47044678592248,95.76817474092594,96.54906094444104,98.47044678592248,98.47044678592248,-2.303637676290787,-2.303637676290787,-2.303637676290787,0.05265669104580454,0.05265669104580454,0.05265669104580454,-2.356294367336592,-2.356294367336592,-2.356294367336592,0.0,0.0,0.0,96.16680910963169
357,2022-03-03,98.47779087886855,95.78564097499967,96.5672002455976,98.47779087886855,98.47779087886855,-2.2942771838976195,-2.2942771838976195,-2.2942771838976195,0.05818865212072587,0.05818865212072587,0.05818865212072587,-2.3524658360183452,-2.3524658360183452,-2.3524658360183452,0.0,0.0,0.0,96.18351369497093
358,2022-03-04,98.4851349718146,95.79087252394648,96.56928574169346,98.4851349718146,98.4851349718146,-2.2917834147182172,-2.2917834147182172,-2.2917834147182172,0.053193847041686615,0.053193847041686615,0.053193847041686615,-2.344977261759904,-2.344977261759904,-2.344977261759904,0.0,0.0,0.0,96.19335155709639
