,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,actual
18,2020-10-27,100.15024055838343,99.27917164565353,100.04524495560091,100.15024055838343,100.15024055838343,-0.4953419970550056,-0.4953419970550056,-0.4953419970550056,0.01712974453998091,0.01712974453998091,0.01712974453998091,-0.5124717415949865,-0.5124717415949865,-0.5124717415949865,0.0,0.0,0.0,99.65489856132842,99.91500091552734
19,2020-10-28,100.15531183520734,99.30385551279242,100.07416355430182,100.15531183520734,100.15531183520734,-0.4588145821550301,-0.4588145821550301,-0.4588145821550301,0.05265669104570646,0.05265669104570646,0.05265669104570646,-0.5114712732007366,-0.5114712732007366,-0.5114712732007366,0.0,0.0,0.0,99.69649725305231,99.88500213623047
20,2020-10-29,100.16038311203124,99.32644032791472,100.10944362351368,100.16038311203124,100.16038311203124,-0.4512533471295376,-0.4512533471295376,-0.4512533471295376,0.05818865212077886,0.05818865212077886,0.05818865212077886,-0.5094419992503165,-0.5094419992503165,-0.5094419992503165,0.0,0.0,0.0,99.7091297649017,99.7699966430664
21,2020-10-30,100.15557841259475,99.31375923916043,100.10134932770477,100.15557841259475,100.15557841259475,-0.45325162598649626,-0.45325162598649626,-0.45325162598649626,0.0531938470415256,0.0531938470415256,0.0531938470415256,-0.5064454730280219,-0.5064454730280219,-0.5064454730280219,0.0,0.0,0.0,99.70232678660825,99.69989776611328
22,2020-11-02,100.14116431428526,99.2963456460444,100.05752005820139,100.14116431428526,100.14116431428526,-0.4533273187721064,-0.4533273187721064,-0.4533273187721064,0.0385642662352732,0.0385642662352732,0.0385642662352732,-0.4918915850073796,-0.4918915850073796,-0.4918915850073796,0.0,0.0,0.0,99.68783699551315,99.70240020751953
23,2020-11-03,100.13635961484877,99.27691775117782,100.02181671292466,100.13635961484877,100.13635961484877,-0.4680351312917145,-0.4680351312917145,-0.4680351312917145,0.017129744539940848,0.017129744539940848,0.017129744539940848,-0.48516487583165535,-0.48516487583165535,-0.48516487583165535,0.0,0.0,0.0,99.66832448355706,99.66500091552734
24,2020-11-04,100.13155491541228,99.33709085666045,100.08105020281178,100.13155491541228,100.13155491541228,-0.42479800581272925,-0.42479800581272925,-0.42479800581272925,0.05265669104573817,0.05265669104573817,0.05265669104573817,-0.4774546968584674,-0.4774546968584674,-0.4774546968584674,0.0,0.0,0.0,99.70675690959955,99.97480010986328
25,2020-11-05,100.12675021597578,99.31114522739468,100.08309103561366,100.12675021597578,100.12675021597578,-0.41053329817043427,-0.41053329817043427,-0.41053329817043427,0.058188652120735665,0.058188652120735665,0.058188652120735665,-0.46872195029117,-0.46872195029117,-0.46872195029117,0.0,0.0,0.0,99.71621691780534,99.99870300292969
26,2020-11-06,100.12194551653928,99.33047619136202,100.08232291890533,100.12194551653928,100.12194551653928,-0.4057324918824918,-0.4057324918824918,-0.4057324918824918,0.05319384704123958,0.05319384704123958,0.05319384704123958,-0.4589263389237314,-0.4589263389237314,-0.4589263389237314,0.0,0.0,0.0,99.7162130246568,99.90480041503906
27,2020-11-09,100.1075314182298,99.3246188551257,100.10007671606944,100.1075314182298,100.1075314182298,-0.3842700286833148,-0.3842700286833148,-0.3842700286833148,0.038564266235372645,0.038564266235372645,0.038564266235372645,-0.42283429491868746,-0.42283429491868746,-0.42283429491868746,0.0,0.0,0.0,99.72326138954648,99.74629974365234
28,2020-11-10,100.1027267187933,99.31617962672765,100.08924302112574,100.1027267187933,100.1027267187933,-0.3913820316933126,-0.3913820316933126,-0.3913820316933126,0.017129744540033544,0.017129744540033544,0.017129744540033544,-0.40851177623334617,-0.40851177623334617,-0.40851177623334617,0.0,0.0,0.0,99.7113446871,99.63999938964844
29,2020-11-11,100.09792201935682,99.36100699084834,100.13687512886267,100.09792201935682,100.09792201935682,-0.34039600391586317,-0.34039600391586317,-0.34039600391586317,0.052656691045756605,0.052656691045756605,0.052656691045756605,-0.3930526949616198,-0.3930526949616198,-0.3930526949616198,0.0,0.0,0.0,99.75752601544096,99.6552963256836
30,2020-11-12,100.09311731992031,99.40169906208418,100.16650703453695,100.09311731992031,100.09311731992031,-0.31830182654370026,-0.31830182654370026,-0.31830182654370026,0.05818865212069246,0.05818865212069246,0.05818865212069246,-0.3764904786643927,-0.3764904786643927,-0.3764904786643927,0.0,0.0,0.0,99.77481549337661,99.77410125732422
31,2020-11-13,100.08831262048383,99.36618909574887,100.20019661744375,100.08831262048383,100.08831262048383,-0.305685430984564,-0.305685430984564,-0.305685430984564,0.053193847041786015,0.053193847041786015,0.053193847041786015,-0.35887927802635006,-0.35887927802635006,-0.35887927802635006,0.0,0.0,0.0,99.78262718949927,99.77059936523438
32,2020-11-16,100.07389852217433,99.44614237625396,100.20383074880634,100.07389852217433,100.07389852217433,-0.26204771906388113,-0.26204771906388113,-0.26204771906388113,0.03856426623533261,0.03856426623533261,0.03856426623533261,-0.3006119852992138,-0.3006119852992138,-0.3006119852992138,0.0,0.0,0.0,99.81185080311045,99.7699966430664
33,2020-11-17,100.06909382273784,99.41379823109587,100.2229013101026,100.06909382273784,100.06909382273784,-0.26263775144649504,-0.26263775144649504,-0.26263775144649504,0.0171297445399935,0.0171297445399935,0.0171297445399935,-0.2797674959864886,-0.2797674959864886,-0.2797674959864886,0.0,0.0,0.0,99.80645607129135,99.8499984741211
34,2020-11-18,100.06428912330135,99.4925651601374,100.24525973977899,100.06428912330135,100.06428912330135,-0.20579624485666653,-0.20579624485666653,-0.20579624485666653,0.052656691045656845,0.052656691045656845,0.052656691045656845,-0.2584529359023233,-0.2584529359023233,-0.2584529359023233,0.0,0.0,0.0,99.85849287844468,99.8499984741211
35,2020-11-19,100.05948442386486,99.4892546403998,100.27181282909346,100.05948442386486,100.05948442386486,-0.17864761901313178,-0.17864761901313178,-0.17864761901313178,0.058188652120837146,0.058188652120837146,0.058188652120837146,-0.2368362711339689,-0.2368362711339689,-0.2368362711339689,0.0,0.0,0.0,99.88083680485173,99.88999938964844
36,2020-11-20,100.05467972442837,99.49464604535534,100.31554292847433,100.05467972442837,100.05467972442837,-0.1619034441214998,-0.1619034441214998,-0.1619034441214998,0.053193847041655994,0.053193847041655994,0.053193847041655994,-0.2150972911631558,-0.2150972911631558,-0.2150972911631558,0.0,0.0,0.0,99.89277628030686,99.91500091552734
37,2020-11-23,100.04026562611888,99.5167146122216,100.3262792668114,100.04026562611888,100.04026562611888,-0.11249095703866965,-0.11249095703866965,-0.11249095703866965,0.03856426623529257,0.03856426623529257,0.03856426623529257,-0.15105522327396223,-0.15105522327396223,-0.15105522327396223,0.0,0.0,0.0,99.92777466908021,99.88500213623047
38,2020-11-24,100.03546092668239,99.55097496054728,100.33445310908282,100.03546092668239,100.03546092668239,-0.11361966849330006,-0.11361966849330006,-0.11361966849330006,0.017129744540023497,0.017129744540023497,0.017129744540023497,-0.13074941303332355,-0.13074941303332355,-0.13074941303332355,0.0,0.0,0.0,99.92184125818909,99.88500213623047
39,2020-11-25,100.03065622724588,99.57791483228931,100.36059950284863,100.03065622724588,100.03065622724588,-0.058627880586326855,-0.058627880586326855,-0.058627880586326855,0.05265669104567529,0.05265669104567529,0.05265669104567529,-0.11128457163200214,-0.11128457163200214,-0.11128457163200214,0.0,0.0,0.0,99.97202834665956,99.91000366210938
40,2020-11-27,100.0210468283729,99.62198772855083,100.40663619944195,100.0210468283729,100.0210468283729,-0.02240435598242367,-0.02240435598242367,-0.02240435598242367,0.053193847041525986,0.053193847041525986,0.053193847041525986,-0.07559820302394965,-0.07559820302394965,-0.07559820302394965,0.0,0.0,0.0,99.99864247239049,99.98999786376953
41,2020-11-30,100.03504470011713,99.64811636041281,100.39575115704791,100.03504470011713,100.03504470011713,0.0060025890477894165,0.0060025890477894165,0.0060025890477894165,0.03856426623553149,0.03856426623553149,0.03856426623553149,-0.03256167718774207,-0.03256167718774207,-0.03256167718774207,0.0,0.0,0.0,100.04104728916492,100.04499816894531
42,2020-12-01,100.0397106573652,99.666276865884,100.43188114339146,100.0397106573652,100.0397106573652,-0.004414358887776694,-0.004414358887776694,-0.004414358887776694,0.0171297445399134,0.0171297445399134,0.0171297445399134,-0.021544103427690097,-0.021544103427690097,-0.021544103427690097,0.0,0.0,0.0,100.03529629847743,99.90059661865234
43,2020-12-02,100.04437661461328,99.67167150971017,100.48392493573037,100.04437661461328,100.04437661461328,0.04029580837668395,0.04029580837668395,0.04029580837668395,0.052656691045707006,0.052656691045707006,0.052656691045707006,-0.012360882669023058,-0.012360882669023058,-0.012360882669023058,0.0,0.0,0.0,100.08467242298997,99.875
44,2020-12-03,100.04904257186136,99.73992550586341,100.51815242634041,100.04904257186136,100.04904257186136,0.05310196547643519,0.05310196547643519,0.05310196547643519,0.05818865212084468,0.05818865212084468,0.05818865212084468,-0.005086686644409496,-0.005086686644409496,-0.005086686644409496,0.0,0.0,0.0,100.1021445373378,99.9749984741211
